CS_COMPANY_ID|BUSINESS_NAME|COMPANY_REGISTRATION_NUMBER|ADDRESS1|ADDRESS2|ADDRESS3|ADDRESS4|ADDRESS5|ADDRESS_TYPE
BE06211376|Elegance by Nina|2277216342|Dorpstraat|161||3060|Bertem|0
BE02517603|TRITSCHLER CONSULTING SPRL SPRL|838937756|RUE DU COUVENT|3||1360|PERWEZ|1
BE01419584|KN SERVICE BV|899911065|NIEUWSTRAAT|48||2840|RUMST|1
BE01419584|KN SERVICE|2175471755|Nieuwstraat|48||2840|Rumst|0
BE00402614|CMKM SPRL|464650784|CHAUSSÉE DE WATERLOO|558||1050|IXELLES|1
BE02668417|ARGRAS BV|538762744|VAN ISEGHEMLAAN|49 / 801||8400|OOSTENDE|1
BE02668417|Argras|2222506659|Sint-Pietersstraat|8||8400|Oostende|0
BE00410783|IMMO TINTOS NV|465624051|LIPPELOSEWEG|60||2890|PUURS-SINT-AMANDS|1
BE00410783||2091941590|Lippeloseweg(OPP)|60||2890|Puurs-Sint-Amands|0
BE00015813|BROUWERIJ CORNELISSEN BV|401349871|ITTERPLEIN|27||3960|BREE|1
BE00015813|Brouwerij Cornelissen|2039683237|Itterplein|19||3960|Bree|0
BE00189814|INBEV BELGIUM BV|433666709|BOULEVARD INDUSTRIEL|21||1070|ANDERLECHT|1
BE00189814|INBEV BELGIUM|2250038328|Brielstraat|86||9255|Buggenhout|0
BE00189814|INBEV BELGIUM|2052870683|Kerkstraat|96||9255|Buggenhout|0
BE00146884|ARCHITEKTENBURO FRANS MARTENS BVBA|426594221|STEENWEG|10||3590|DIEPENBEEK|1
BE00038663|ADVANCED POWER SOLUTIONS BELGIUM NV|407256676|NIEUWE GENTSESTEENWEG|21||1702|DILBEEK|1
BE00038663|Advanced Power Solutions Belgium|2004786496|Nieuwe Gentsesteenweg|21||1702|Dilbeek|0
BE01329668|APOTHEEK WELLE BV|890647862|STEENWEG|203||9473|DENDERLEEUW|1
BE01329668|CURAMUS|2164061486|Steenweg|203||9473|Denderleeuw|0
BE02594595|D&B TRANS BVBA|848949740|RUE D'ANDERLECHT|154||1000|BRUXELLES|1
BE02594595|D&B TRANS|2216753569|Rue d'Anderlecht|154||1000|Bruxelles|0
BE17509232|JACOB, JULIEN|1006043517||||||1
BE17509232|Jacob Julien|2355635496|Marche, Chemin de Champlon|26||6900|Marche-en-Famenne|0
BE17500104|BASTIANELLI, ALICE|1006002341||||||1
BE17500104||2355587986|Boulevard Joseph II|18||6000|Charleroi|0
BE17510831|CROCI, NIELS|1006032332||||||1
BE17510831|NC|2355619165|Harenstraat|67||3840|Borgloon|0
BE17503391|VANHALST, PAULINE|1006060442||||||1
BE17503391||2355693005|Lendeledestraat|4||8531|Harelbeke|0
BE17509998|OUAZARF, MOUSSA|1006049059||||||1
BE17509998||2355643119|Mechelsesteenweg|11||3071|Kortenberg|0
BE17520393|PETROVA, MARIA|1006080931||||||1
BE17520393|Maria Petrova|2355681622|Rue Gachard|76-78||1050|Ixelles|0
BE17524446|COMITANGELO, LIANA|1006145267|HALSTRAAT|136||3550|HEUSDEN-ZOLDER|1
BE17524446|Hairsalonlia|2355756549|Halstraat|136||3550|Heusden-Zolder|0
BE17503248|SULEJMANI, ENIS|1006044012||||||1
BE17503248|Sulejmani Enis|2355636981|Kouter|2||9160|Lokeren|0
BE17523085|DERICK, VALÉRIE|1006131411|PLACE DE LA RÉSISTANCE|1 / A||6560|ERQUELINNES|1
BE17523085|Val Atelier|2355741307|Place de la Résistance|1||6560|Erquelinnes|0
BE17521753|JENNES, CAMILLE|1006168726|KÖNIG BAUDOUIN STRASSE|48||4710|LONTZEN|1
BE17521753|Esprit Zen by Camille|2355779909|König Baudouin Strasse|48||4710|Lontzen|0
BE17502053|STRUYF, YOSHI|1006019365|VALERIAANSTRAAT|21||3512|HASSELT|1
BE17502053|Yoshi Struyf|2355783966|Valeriaanstraat|21||3512|Hasselt|0
BE17500990|GREGOIRE, ANAÏS|1006018771||||||1
BE17500990|yogabyanais|2355605408|Rue de la Fontaine(VIN)|8||4520|Wanze|0
BE17500206|HUMBERT, ALEXANDRE|1006018078||||||1
BE17500206||2355604913|Avenue Hoche|20||1180|Uccle|0
BE17513246|MUKAMUSANA, JACQUELINE|1006046089||||||1
BE17513246|MUKAMUSANA JACQUELINE|2355640446|Portugeesstraat|133||1790|Affligem|0
BE17501898|KUCAM, MARTIAS|1005982050||||||1
BE17501898|FlexoMight|2355556116|Grote Nieuwedijkstraat|212||2800|Mechelen|0
BE17507724|DEN BRAVEN, VALENTIJN|1006065390||||||1
BE17507724|VDB Adhesives Trading|2355664497|Snoeckstraat(MEL)|22||9120|Beveren|0
BE17519532|GONZALEZ BARRIA, ALONSO|1006115672||||||1
BE17519532||2355724281|Rue de Mérode|280||1190|Forest|0
BE17512963|BALBAERT, JOLINE|1006056581||||||1
BE17512963|Kindergrime Joline|2355652423|Vaartstraat|28||8450|Bredene|0
BE17521724|HAEMERS, JÉRÔME|1006153482|RUE THIEMBECQ|58||1430|REBECQ|1
BE17521724||2355764962|Rue Thiembecq|58||1430|Rebecq|0
BE17521725|IVANIUC, SAMUEL|1006153779|WEVERSSTRAAT|36 / 9||1730|ASSE|1
BE17521725|Samuel Ivaniuc|2355765457|Weversstraat|36||1730|Asse|0
BE17517603|DODAN, MINA|1006103695||||||1
BE17517603|DODAN MINA MINODORA|2355706267|Rue de l'Hôtel des Monnaies|119||1060|Saint-Gilles|0
BE17510994|GROSFELD, KOENRAAD|1006061531|PEGGERSTRAAT|1||2980|ZOERSEL|1
BE17510994|SOL  ( service on level )|2355752886|Peggerstraat|1||2980|Zoersel|0
BE17518060|VERLEZ, MATTHIAS|1006109833|STROOMSTRAAT|2 / C||9940|EVERGEM|1
BE17518060|Verlez|2355714680|Stroomstraat|2||9940|Evergem|0
BE17499694|VAN HOVE - ENGELS BV|1005986505|EENDENLAAN|21||2222|HEIST-OP-DEN-BERG|1
BE17499694|Van Hove - Engels|2355741406|Eendenlaan(WIE)|21||2222|Heist-op-den-Berg|0
BE17519529|JACQUET, CÉLESTINE|1006093995|RUE BOUTAY|4 / A||4577|MODAVE|1
BE17519529|JACQUET Célestine|2355695775|Rue Boutay|4||4577|Modave|0
BE17498310|MAENHOUT, DYLAN|1005984723||||||1
BE17498310|Dylan Maenhout|2355678652|Halve Maanstraat|12||8470|Gistel|0
BE17498314|VERSTRAETEN, LAURENT|1006016593||||||1
BE17498314|Klusjesdienst Verstraeten|2355631538|Rollegemseweg(Rol)|1||8510|Kortrijk|0
BE17523942|VERVLOESSEM, HANNA|1006126659|IJZERSTRAAT|51||9900|EEKLO|1
BE17523942|Hannanique|2355732397|Ijzerstraat|51||9900|Eeklo|0
BE17520363|ILIUTS, KOSTIANTYN|1006092314|RUE EDMOND TOLLENAERE|28||1020|BRUXELLES|1
BE17520363|Kostiantyn Iliuts|2355694785|Rue Edmond Tollenaere|28||1020|Bruxelles|0
BE17506419|DEBLONDE, LOÏCK|1006038270||||||1
BE17506419|DEBLONDE Loïck|2355628865|Rue de Villenval|210||5300|Andenne|0
BE17499417|CORFA, GABRIEL|1006004420||||||1
BE17499417|Corfa, Gabriel|2355589372|Rue du Marché aux Herbes|75||1000|Bruxelles|0
BE17521717|DESITTER, MARTINE|1006138438|PRINSES STEFANIEPLEIN|21||8400|OOSTENDE|1
BE17521717||2355748136|Prinses Stefanieplein|21||8400|Oostende|0
BE17517399|SERRUYS, BERNARD|1006092017||||||1
BE17517399|b-consulting|2355715868|Adolf Queteletlaan|30||2650|Edegem|0
BE17510518|AKHMADOV, ZELIMKHAN|1006061135||||||1
BE17510518|Zeka|2355659351|Rue Wilson|2||4830|Limbourg|0
BE17508481|BUEKERS-VAN BRUSSEL, SARAH|1003964351||||||1
BE17508481|Tatti's|2355644109|Bredabaan (Gooreind)|736||2990|Wuustwezel|0
BE17523037|LA SOCIÉTÉ MOMENTANÉE HOUTHOOFDT L&D|1003989194|RUE DU CHAMP DE TU,UCIMONT|47||6833|BOUILLON|1
BE17523037|La société momentanée HOUTHOOFDT L&D|2355782085|Rue du Champ de Tu,Ucimont|47||6833|Bouillon|0
BE17521706|SAELENS, HELEEN|1006147544|GULLEGEMSESTRAAT|22||8880|LEDEGEM|1
BE17521706||2355759816|Gullegemsestraat|22||8880|Ledegem|0
BE17500765|LAGAERT BV|1003410263|ZEGELAAN|44||9150|KRUIBEKE|1
BE17500765|LAGAERT|2355588283|Zegelaan|44||9150|Kruibeke|0
BE17519500|VERHELST, LOUISE|1006099836|PRINSENHOF|28||9000|GENT|1
BE17519500||2355701418|Prinsenhof|28||9000|Gent|0
BE17513264|FRERES, ADRIEN|1006033124||||||1
BE17513264|NK COMMERCE|2355620452|Chaussée du Roeulx|1296||7021|Mons|0
BE17506538|SARRAZIN, CATHERINE|1006065588||||||1
BE17506538|CHATTERIE LES GOUPILS DES CINQ CLOCHERS|2355712504|Vieux Chemin d'Ath(WAR)|76||7548|Tournai|0
BE17520291|FLEURY, SOPHIE|1006094688|ZIKKELSTRAAT|34||1970|WEZEMBEEK-OPPEM|1
BE17520291|Minuscule|2355696666|Zikkelstraat|34||1970|Wezembeek-Oppem|0
BE17513731|MOERMANS, SHANA|1006069845||||||1
BE17513731||2355675979|Trekschurenstraat|19||3500|Hasselt|0
BE17517513|DELATTRE, DOROTHÉE|1003969992||||||1
BE17517513||2353309971||||||0
BE17508937|COUWET, ISABEL|1006037379||||||1
BE17508937||2355628469|Smokkelpotstraat(Kor)|27||8500|Kortrijk|0
BE17519496|TOUBAL, HASAN|1006084889||||||1
BE17519496|Retouches Jodi|2355720422|Schuttershof|8||9900|Eeklo|0
BE17509414|MOLDOVANU, IONUT|1006070934||||||1
BE17509414||2355669942|Peter Benoitstraat|17||8400|Oostende|0
BE17506424|TLILI, MOHAMED|1006067271||||||1
BE17506424|H2M Group|2355680434|Boulevard Général Wahis|14||1030|Schaerbeek|0
BE17505892|AFILAL, YASSINE|1006055888|CHAUSSÉE DE MERCHTEM|10 / 1||1080|MOLENBEEK-SAINT-JEAN|1
BE17505892|Y-fisc|2355735961|Chaussée de Merchtem|10||1080|Molenbeek-Saint-Jean|0
BE17501500|ZHANG, SHIXIANG|1005996601||||||1
BE17501500||2355584721|Kloosterstraat(BEV)|5||9120|Beveren|0
BE17500588|BOSS ADVISORY BV|1005993433|VOSHOLLEI|63||2930|BRASSCHAAT|1
BE17500588|BOSS ADVISORY|2355787530|Voshollei|63||2930|Brasschaat|0
BE17501678|SOENENS, AARON|1006000163|LINDAKKER|2||8792|WAREGEM|1
BE17501678|Monsieur Bougie|2355752094|Lindakker|2||8792|Waregem|0
BE17517903|NISTOR, MADALIN|1006101024|ONZE-LIEVE-VROUWSTRAAT|32||3000|LEUVEN|1
BE17517903||2355753876|Onze-Lieve-Vrouwstraat|32||3000|Leuven|0
BE17517906|PONCELET, BENJAMIN|1006098945|DEVANT HERWY|2||6927|TELLIN|1
BE17517906|Poncelet Benjamin|2355700824|Devant Herwy|2||6927|Tellin|0
BE17501323|MOLEMANS, ANNE|1006028273||||||1
BE17501323|Lighthouse Marketing|2355628766|Bakkershoefstraat|5||3650|Dilsen-Stokkem|0
BE17520264|LARSONNIER, EMMA|1006085483|RUE DE L'ETANG|112||4102|SERAING|1
BE17520264|LARSONNIER Emma|2355686075|Rue de l'Etang|112||4102|Seraing|0
BE17519471|TSHIMANGA TUBADI, FARREL|1006082317||||||1
BE17519471|ODIS FLAVORS|2355683008|Boulevard Solvay|8||6000|Charleroi|0
BE17519473|CASPERS, FRANCK|1006093007|CHEMIN DES CHAMPS|11A||1380|LASNE|1
BE17519473||2355695379|Chemin des Champs|11A||1380|Lasne|0
BE17509553|MAES, JOËLLE|1006034213||||||1
BE17509553||2355622135|Rue Jules Hagnoul(O)|75||1350|Orp-Jauche|0
BE17500745|DEDICATED VISION GROUP BV|1005998579|MERELNEST|31||2221|HEIST-OP-DEN-BERG|1
BE17500745|Dedicated Vision Group|2355690926|Merelnest|31||2221|Heist-op-den-Berg|0
BE17520692|DELBOSSE, GAËTANE|1006109041|RUE DE LA STATION|1 / A16||1300|WAVRE|1
BE17520692|Delbosse Gaetane|2355715175|Rue de la Station|1||1300|Wavre|0
BE17520259|GERRESCH, ISABELLE|1006110526|RUE ADOLPHE PRINS|18||1070|ANDERLECHT|1
BE17520259|Gerresch Isabelle|2355716066|Rue Adolphe Prins|18||1070|Anderlecht|0
BE17517097|VIERKRONENHOF BV|1006092710|MADIBASTRAAT|6||8470|GISTEL|1
BE17517097|Lexie's Fantasy|2355747146|Madibastraat|6||8470|Gistel|0
BE17517873|DULIÈRE, MAXIME|1006115375||||||1
BE17517873|Dulière, Maxime|2355723687|Rue L. Gilles(LEE)|22||6142|Fontaine-l'Evêque|0
BE17524319|D'AMBROSIO, ROBERTO|1006139131|RUE DU TRAITÉ DE ROME|6 / 202||1348|OTTIGNIES-LOUVAIN-LA-NEUVE|1
BE17524319|D'Ambrosio Roberto|2355748829|Rue du Traité de Rome|6||1348|Ottignies-Louvain-la-Neuve|0
BE17522950|BOFWA BOOKA, JONATHAN|1006132894|RUE LÉON MIGNON|36 / ETRC||1030|SCHAERBEEK|1
BE17522950|Bofwa Booka Jonathan|2355743879|Rue Léon Mignon|36||1030|Schaerbeek|0
BE17520687|AYDOGDU, ALTAY|1006095381|RUE DE CRESPIN|16||7350|HENSIES|1
BE17520687|Taverne Le Comptoir|2355698349|Rue de Crespin(HE)|16||7350|Hensies|0
BE17503541|BT FRESH BV|1006062917|SCHOONDONKWEG|18 / UNIT 15||2830|WILLEBROEK|1
BE17503541|BT Fresh|2355779315|Schoondonkweg|18||2830|Willebroek|0
BE17517867|WECKX, LAURENS|1006079347|RIJNRODE|71||3460|BEKKEVOORT|1
BE17517867||2355740020|Rijnrode|71||3460|Bekkevoort|0
BE17507843|MICH'PAPOTE|1006033025|RUE DE LA TOUR|6||1457|WALHAIN|1
BE17507843|Mich'Papote|2355707554|Rue de la Tour(NSV)|6||1457|Walhain|0
BE17500599|GROUPEMENT AUTONOME MGS|1005990661|THIER DU VIVIER|280||4845|JALHAY|1
BE17500599|Groupement autonome MGS|2355691124|Chemin du Pré Collin(SART)|4||4845|Jalhay|0
BE17523865|GALVÁN ZULUAGA, CLAUDIA|1006165162|AVENUE DE LA COURONNE|185||1050|IXELLES|1
BE17523865|Claudia Galván Zuluaga|2355776246|Avenue de la Couronne|185||1050|Ixelles|0
BE17520242|VAN BERGEN, FRANK|1006110031|VAARTLAAN|52||2960|BRECHT|1
BE17520242|Frankstrips|2355714977|Vaartlaan|52||2960|Brecht|0
BE17517853|AF CORP BV|1003452132|Z. 3 DOORNVELD|169||1731|ASSE|1
BE17517853|AF CORP|2355737347|Z. 3 Doornveld|169||1731|Asse|0
BE17501711|DE BIELDE, JANA|1003260508||||||1
BE17501711|Socially Jana|2355570962|Kerkstraat|21||9180|Moerbeke (Waas)|0
BE17501715|KABA, ISMAIL|1006024216||||||1
BE17501715|Izzy G|2355610158|Heimolenstraat|91||9100|Sint-Niklaas|0
BE17501313|EKE, NNENNA|1005985416||||||1
BE17501313||2355567202|Bredestraat|297||9300|Aalst|0
BE17501341|HADNAGY, HUNOR|1005984426||||||1
BE17501341|DAKWERKEN HUNOR|2355564628|Dorpsstraat|5||3560|Lummen|0
BE17501346|CIOROIANU, AUREL|1005985713||||||1
BE17501346|C & AM|2355568091|Zwanenberg|16||2270|Herenthout|0
BE17501264|BIONDOLILLO, FILIPPO|1006008972||||||1
BE17501264|Wapexpress|2355595510|Rue du Saule|14A||4450|Juprelle|0
BE17517847|GRAVAR, ALINE|1006116167||||||1
BE17517847||2355724677|Rue de la Casquette|6||4000|Liège|0
BE17523853|EYRI, HIKMET|1006173278|PLATANENSTRAAT|25||9940|EVERGEM|1
BE17523853||2355784263|Platanenstraat|25||9940|Evergem|0
BE17517820|CHRISTIAENS, JOHAN|1006089542|KERKHOFLAAN|41A||1910|KAMPENHOUT|1
BE17517820|CHRISTIAENS Johan|2355692807|Kerkhoflaan|41A||1910|Kampenhout|0
BE17508212|BOKHARI, IKRAM|1006038171||||||1
BE17508212|Losea|2355706861|Brusselsepoortstraat|111||9000|Gent|0
BE17499458|WINS, JIMMY|1005999272||||||1
BE17499458|JIWINS|2355586305|Dieterenbank|48||3620|Lanaken|0
BE17500536|VI¿AN, GHEORGHE-CATALIN|1005990364||||||1
BE17500536||2355586404|Lindenlaan|63||2340|Beerse|0
BE17519430|PRISTAVU, COSTEL|1006100034|RUE EMILE WAUTERS|42||1020|BRUXELLES|1
BE17519430|Pristavu Costel|2355701913|Rue Emile Wauters|42||1020|Bruxelles|0
BE17523825|HRYHORIAN, ROMAN|1006127847|RUE PASTEUR|8 / 1EET||1070|ANDERLECHT|1
BE17523825|Roman Hryhorian|2355752490|Rue Pasteur|8||1070|Anderlecht|0
BE17520222|DECLERCK, VIRGINIE|1006102509|AVENUE DE LA LIBERTÉ|218 / 14||1081|KOEKELBERG|1
BE17520222|Declerck Virginie|2355715670|Avenue de la Liberté|218||1081|Koekelberg|0
BE17500054|ZODA, LEANDRO|1005992146|PASTOOR SOMERSLAAN|7||2870|PUURS-SINT-AMANDS|1
BE17500054|ZODA TECH|2355733486|Pastoor Somerslaan|7||2870|Puurs-Sint-Amands|0
BE17522903|GUZMAN VILLANUEVA, KARLA|1006149029|DAMSE VAART-ZUID|38||8310|BRUGGE|1
BE17522903||2355761695|Damse Vaart-Zuid|38||8310|Brugge|0
BE17501449|LIÉNARD, KELLY|1006019959||||||1
BE17501449||2355607584|Rue du Faubourg, Heer|72||5543|Hastière|0
BE17519426|MOKHTARI, SAMIR|1006112902||||||1
BE17519426|Mokhtari, Samir|2355719927|Avenue Docteur Zamenhof|10||1070|Anderlecht|0
BE17510255|GLOBAL BEAUTY SERVICES SRL|1006070043|GRAND RUE DU DOUBLE ECOT|3||1380|LASNE|1
BE17510255|GLOBAL BEAUTY SERVICES|2355758529|Grand rue du Double Ecot|3||1380|Lasne|0
BE17498671|RAMONA, JOSHIDA|1006002737|VELDSTRAAT|59 / 2||2930|BRASSCHAAT|1
BE17498671||2355774860|Veldstraat|59||2930|Brasschaat|0
BE17498571|MORELIÈRE, FRANCK|1006013031|AVENUE DE L'ORÉE|21 / 1||1000|BRUXELLES|1
BE17498571||2355777335|Avenue de l'Orée|21||1000|Bruxelles|0
BE17499177|RIEMSDIJK, KELVIN|1006018969||||||1
BE17499177||2355614019|Diestersteenweg|26||3680|Maaseik|0
BE17499178|SERVAIS, KILLIAN|1005994126||||||1
BE17499178||2355580068|Rue Vivier,Sart-Eustache|13||5070|Fosses-la-Ville|0
BE17498737|SCUTARI, TEODOR|1005983337||||||1
BE17498737||2355560767|Rue Théodore Verhaegen|195||1060|Saint-Gilles|0
BE17520212|PLETINCKX, RAPHAËL|1006112407|CHAUSSÉE DE HAECHT|586||1030|SCHAERBEEK|1
BE17520212|Pletinckx Raphaël|2355718739|Chaussée de Haecht|586||1030|Schaerbeek|0
BE17510218|BRINDUSA, ADRIAN|1006061036||||||1
BE17510218||2355659054|Rue Joseph Druez|18||1083|Ganshoren|0
BE17520647|SCHMIDT, NATHALIE|1006073409|CHAUSSÉE DE WAVRE|1341||1160|AUDERGHEM|1
BE17520647|NATH-psy|2355671031|Chaussée de Wavre|1341||1160|Auderghem|0
BE17519412|KARREMAN, JULIA|1006114880|RUE DE MÉRODE|212 / TM||1060|SAINT-GILLES|1
BE17519412|KARREMAN Julia|2355787431|Rue de Mérode|212||1060|Saint-Gilles|0
BE17519418|VAN RANSBEECK, NIKI|1006103992|DRIE VELDENWEG|35||9300|AALST|1
BE17519418|Van Ransbeeck|2355706663|Drie Veldenweg|35||9300|Aalst|0
BE17498251|NEIRA-VARELA, ANTONIO|1005984228||||||1
BE17498251|Antonio Neira - Varela|2355662024|Hubert Goffinstraat|10||3600|Genk|0
BE17517455|EL ALLALI, AHMED|1006079050|AVENUE BRUGMANN|3 / 2||1060|SAINT-GILLES|1
BE17517455|El Allali Conseils|2355678355|Avenue Brugmann|3||1060|Saint-Gilles|0
BE17510190|BOTERMANS DE MOREAU, ALEXANDRE|1006034609||||||1
BE17510190||2355672318|Avenue Molière|177||1190|Forest|0
BE17509668|ADVOCATENKANTOOR VANLOOK BV|1006051633|ST.-APOLLONIALAAN|104||2400|MOL|1
BE17509668|Advocatenkantoor Vanlook|2355745661|St.-Apollonialaan|104||2400|Mol|0
BE17519406|RETAIL METROPOLE|1002237949|PLACE DE BROUCKERE|31||1000|BRUXELLES|1
BE17519406||2355672813|Place De Brouckere|31||1000|Bruxelles|0
BE17503553|ABDULLAH, KHALED|1006047475|RUE SERGENT DE BRUYNE|38 / A||1070|ANDERLECHT|1
BE17503553|ABDULLAH KHALED|2355749720|Rue Sergent De Bruyne|38||1070|Anderlecht|0
BE17508272|MEERT, ELÉONORE|1006069548||||||1
BE17508272|Madame Crépin|2355668556|Square Crépin|17||5580|Rochefort|0
BE17507427|MAAS, ESTHER|1006055591||||||1
BE17507427||2355672516|Scheldestraat|114||9040|Gent|0
BE17499821|MATER, ROMAIN|1006007289||||||1
BE17499821|ABYSS FEATURING|2355593629|Faubourg-Saint-Germain|8||5660|Couvin|0
BE17523747|SCHIEPERS, TOM|1006132993|ZIJPESTRAAT|34||2800|MECHELEN|1
BE17523747|tamboer|2355746552|Zijpestraat|34||2800|Mechelen|0
BE17520175|GALLE, HANS|1006102113|RUE VANDERSCHRICK|85||1060|SAINT-GILLES|1
BE17520175||2355704188|Rue Vanderschrick|85||1060|Saint-Gilles|0
BE17509900|MARTENS, HANNELORE|1006046980||||||1
BE17509900||2355641634|Lappersfortstraat|5||8310|Brugge|0
BE17520629|SCHEERLINCK, SILKE|1006112704|PROCESSIEWEG|29||9450|HAALTERT|1
BE17520629|groei-in beeld|2355720323|Processieweg(HE)|29||9450|Haaltert|0
BE17498370|CARETTE, VALENTINO|1005999767||||||1
BE17498370|Vltn barber|2355586602|Route de Philippeville|355||6010|Charleroi|0
BE17524223|ANCIAUX, MAXIME|1006148336|RUE DE LA STATION|102||7090|BRAINE-LE-COMTE|1
BE17524223||2355761004|Rue de la Station|102||7090|Braine-le-Comte|0
BE17513073|BOCKAERT, LEEN|1006048168||||||1
BE17513073|Adem-en-kracht|2355643515|Harentstraat|37||2820|Bonheiden|0
BE17498949|Y & Y - CONSULT BV|1005992443|LEPELHOEKSTRAAT|124||9100|SINT-NIKLAAS|1
BE17498949|Y & Y - Consult|2355702804|Lepelhoekstraat|124||9100|Sint-Niklaas|0
BE17498494|DWCONSULT BV|1005994423|BRAEMKASTEELSTRAAT|94||9050|GENT|1
BE17498494|dwconsult|2355763279|Braemkasteelstraat|94||9050|Gent|0
BE17498498|MESSENS, SIMON|1006021246|RUE DU WARICHET, CORROY|19||1325|CHAUMONT-GISTOUX|1
BE17498498|Messens, Simon|2355706564|Rue du Warichet, Corroy|19||1325|Chaumont-Gistoux|0
BE17523722|VASHKEVYCH, RUSLANA|1006134379|RUE DU TRÔNE|179 / 4E||1050|IXELLES|1
BE17523722|Ruslana Vashkevych|2355745364|Rue du Trône|179||1050|Ixelles|0
BE17520146|KELDER, MARINE|1006081426|PLACE WIERTZ|1 / ET01||5000|NAMUR|1
BE17520146|KELDER Marine|2355681721|Place Wiertz|1||5000|Namur|0
BE17519368|VAN DEN BERGH, ANNA-CATHARINA|1006104586|OUDE RONDELAAN|94||3000|LEUVEN|1
BE17519368||2355723291|Oude Rondelaan|94||3000|Leuven|0
BE17501382|CAPODIFOGLIA, MARCO|1006001945||||||1
BE17501382||2355587887|Boenerstraat|138||3600|Genk|0
BE17519358|VAN BAEL, ELLEN|1006116266|KASTEELSTRAAT|114||9140|TEMSE|1
BE17519358|De Blauwe Lotusdraak|2355724776|Kasteelstraat|114||9140|Temse|0
BE17513118|PLAS, JANNE|1006044111||||||1
BE17513118|De Melkmobiel|2355651136|Leopoldlaan|75||3900|Pelt|0
BE17510461|LARBUISSON, JIMMY|1003255162||||||1
BE17510461||2352705997||||||0
BE17520592|JAMIL, ASHHAD|1006115771|EIKBLOKSTRAAT|43||2100|ANTWERPEN|1
BE17520592|Jamil Care|2355729429|Eikblokstraat|43||2100|Antwerpen|0
BE17507671|DE BECKER, JULIEN|1006034411||||||1
BE17507671|JD Consult|2355622927|Rue Jean Lamoureux|29||4040|Herstal|0
BE17501650|MATTIAS SERESIA|1006011843|HOOIVELD|64||2870|PUURS-SINT-AMANDS|1
BE17501650||2355598577|Hooiveld|64||2870|Puurs-Sint-Amands|0
BE17519349|SALEH, CHADI|1006110625|LIERSESTEENWEG|259||2800|MECHELEN|1
BE17519349||2355716264|Liersesteenweg|259||2800|Mechelen|0
BE17499592|DE SUTTER, MICHIEL|1006000460||||||1
BE17499592|Michiel De Sutter|2355715274|Krekelmijt|2||9968|Assenede|0
BE17520109|FILIP, MARIAN|1006114583|RUE STIJN STREUVELS|21||1030|SCHAERBEEK|1
BE17520109|CASIAN CONSTRUCT|2355735862|Rue Stijn Streuvels|21||1030|Schaerbeek|0
BE17517572|DAEMEN, LAURA|1006086572||||||1
BE17517572|LL Beauty House|2355688451|Sitsingenstraat|7||3730|Hoeselt|0
BE17504766|ARAAR, TANIA|1006060739||||||1
BE17504766|ARAAR Tania|2355658361|Rue des Ecoles|54||4830|Limbourg|0
BE17501519|VANHAECHT, SIMON|1005988285||||||1
BE17501519|FIETSIMON|2355572051|Schaliënhofstraat|3||1980|Zemst|0
BE17524187|KNUTS, STIEN|1006144178|ZAMMELENSTRAAT|9||3724|KORTESSEM|1
BE17524187||2355757440|Zammelenstraat|9||3724|Kortessem|0
BE17519334|LAKSAYBI, NEZHA|1006087859|PETIT CHEMIN VERT|8 / B001||1120|BRUXELLES|1
BE17519334|Nezha Laksaybi|2355690629|Petit chemin Vert|8||1120|Bruxelles|0
BE17500213|GOETGHELUCK, BODHI|1006008081||||||1
BE17500213|Bodhi Goetgheluck|2355631241|Bruggestraat|526||8930|Menen|0
BE17498741|VAN ROMPAEY, JEFF|1006006596||||||1
BE17498741|Jeff's Healing Hands|2355591946|Willibrordusstraat|9||2560|Nijlen|0
BE17523678|BRAHMI, ABDESSATTAR|1006154373|RUE SANS SOUCI|67||1050|IXELLES|1
BE17523678|B.A & Y.A|2355775751|Rue Sans Souci|67||1050|Ixelles|0
BE17506267|DE MARÉ, CEDRIC|1006050148||||||1
BE17506267||2355667566|Heidelbergstraat|72||8200|Brugge|0
BE17522755|MANANGAMA NDULU, CIDA|1006138042|RUE LONGUE VIE|65||1050|IXELLES|1
BE17522755||2355747839|Rue Longue Vie|65||1050|Ixelles|0
BE17520552|MAILLEFER, AMANDINE|1006096569|RUE DE LA MARLIÈRE|210||7700|MOUSCRON|1
BE17520552||2355699537|Rue de la Marlière|210||7700|Mouscron|0
BE17500811|BARQUETTE|1006006992|MELKWEG|19||2980|ZOERSEL|1
BE17500811|BARQUETTE|2355751403|Melkweg|19||2980|Zoersel|0
BE17519303|VERHAAGEN, NEVIN|1006111318|AVENUE DU PRINCE HÉRITIER|58||1200|WOLUWE-SAINT-LAMBERT|1
BE17519303||2355717551|Avenue du Prince Héritier|58||1200|Woluwe-Saint-Lambert|0
BE17519304|IEPAN, NICOLAE-RAZVAN|1006077565|KORTRIJKSESTRAAT|175 / 5||8020|OOSTKAMP|1
BE17519304|IEPAN Nicolae-Razvan|2355712997|Kortrijksestraat|175||8020|Oostkamp|0
BE17519308|VANHOUTTE, MARTHE|1006098351|NACHTEGAALSTRAAT|1||8770|INGELMUNSTER|1
BE17519308|Marthe Vanhoutte|2355757539|Nachtegaalstraat|1||8770|Ingelmunster|0
